date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20100105,2010-01-05,Tuesday,16,Afternoon,146,114,6,11,7.53,304.14,730.00,0,27,18.49,0,0.00
20100105,2010-01-05,Tuesday,17,Afternoon,65,61,4,4,6.15,393.48,744.80,0,25,38.46,0,0.00
20100105,2010-01-05,Tuesday,18,Evening,161,108,8,19,11.80,352.36,1004.00,0,40,24.84,0,0.00
20100105,2010-01-05,Tuesday,19,Evening,29,29,5,0,0.00,408.17,647.80,0,28,96.55,0,0.00
20100105,2010-01-05,Tuesday,20,Evening,58,54,8,6,10.34,396.19,670.70,0,40,68.97,0,0.00
20100105,2010-01-05,Tuesday,21,Evening,53,53,6,1,1.89,573.26,1275.80,0,39,73.58,0,0.00
20100105,2010-01-05,Tuesday,22,Evening,42,42,4,1,2.38,471.48,646.95,0,42,100.00,0,0.00
20100105,2010-01-05,Tuesday,23,Evening,280,185,7,24,8.57,479.67,1033.40,0,40,14.29,2,0.71
20100106,2010-01-06,Wednesday,0,Early Morning,106,68,11,13,12.26,375.10,755.00,0,45,42.45,0,0.00
20100106,2010-01-06,Wednesday,1,Early Morning,48,48,4,0,0.00,474.00,716.40,0,48,100.00,0,0.00
20100106,2010-01-06,Wednesday,2,Early Morning,387,138,9,26,6.72,312.89,803.90,0,31,8.01,2,0.52
20100106,2010-01-06,Wednesday,3,Early Morning,51,50,5,2,3.92,487.37,756.00,0,49,96.08,0,0.00
20100106,2010-01-06,Wednesday,4,Early Morning,41,39,5,2,4.88,375.02,639.00,0,41,100.00,0,0.00
20100106,2010-01-06,Wednesday,5,Early Morning,30,30,4,0,0.00,519.73,824.15,0,29,96.67,1,3.33
20100106,2010-01-06,Wednesday,6,Morning,30,30,4,1,3.33,397.60,636.55,0,30,100.00,0,0.00
20100106,2010-01-06,Wednesday,7,Morning,82,80,5,3,3.66,495.68,842.80,0,66,80.49,0,0.00
20100106,2010-01-06,Wednesday,8,Morning,50,50,4,1,2.00,478.80,764.35,0,50,100.00,0,0.00
20100106,2010-01-06,Wednesday,9,Morning,67,65,7,2,2.99,554.42,1366.50,0,50,74.63,0,0.00
20100106,2010-01-06,Wednesday,10,Morning,55,53,5,2,3.64,329.31,633.30,0,36,65.45,0,0.00
20100106,2010-01-06,Wednesday,11,Morning,300,176,8,21,7.00,207.65,628.05,0,49,16.33,0,0.00
20100106,2010-01-06,Wednesday,12,Afternoon,190,130,8,13,6.84,670.33,1929.45,0,51,26.84,2,1.05
20100106,2010-01-06,Wednesday,13,Afternoon,71,70,5,2,2.82,512.59,1074.00,0,56,78.87,0,0.00
20100106,2010-01-06,Wednesday,14,Afternoon,138,116,7,11,7.97,426.66,711.05,0,44,31.88,0,0.00
20100106,2010-01-06,Wednesday,15,Afternoon,88,53,8,14,15.91,370.73,909.50,0,34,38.64,0,0.00
20100106,2010-01-06,Wednesday,16,Afternoon,60,54,5,7,11.67,583.08,1129.90,0,32,53.33,0,0.00
